name,region
서신초등학교,경기도
보길동초등학교,전라남도
하단초등학교,부산광역시
상월초등학교,충청남도
옥종초등학교,경상남도
다송초등학교,부산광역시
대부초등학교,경기도
청운초등학교,강원특별자치도
가은초등학교,경상북도
표선초등학교,제주특별자치도
인천관교초등학교,인천광역시
수현초등학교,경기도
대구동도초등학교,대구광역시
송림초등학교,경기도
이리서초등학교,전북특별자치도
성남은행초등학교,경기도
덕진초등학교,전라남도
인천남부초등학교이작분교장,인천광역시
문의초등학교,충청북도
점촌북초등학교,경상북도
신례원초등학교,충청남도
구덕초등학교,부산광역시
인천해서초등학교,인천광역시
안평초등학교,경상북도
서울서빙고초등학교,서울특별시
야탑초등학교,경기도
전주교육대학교전주부설초등학교,전북특별자치도
상하초등학교,경기도
새터초등학교,충청북도
대전선암초등학교,대전광역시
평은초등학교,경상북도
용두초등학교,충청북도
계곡초등학교,전라남도
냉정초등학교,경기도
마산초등학교용전분교장,전라남도
중앙기독초등학교,경기도
포항남부초등학교,경상북도
신성초등학교,경기도
산의초등학교,경기도
속초초등학교,강원특별자치도
운주초등학교,전북특별자치도
성남정자초등학교,경기도
대구한솔초등학교,대구광역시
산평초등학교,경기도
완도중앙초등학교,전라남도
서상초등학교,강원특별자치도
금호초등학교,경상남도
대구동부초등학교,대구광역시
남문초등학교,부산광역시
서울오현초등학교,서울특별시
동산초등학교,서울특별시
소룡초등학교,전북특별자치도
대야초등학교,경기도
남광초등학교,제주특별자치도
천포초등학교,경상북도
동해삼육초등학교,강원특별자치도
운정초등학교,경기도
초당초등학교,경기도
마도초등학교,경기도
토성초등학교,강원특별자치도
봉화초등학교,경상북도
용당초등학교,부산광역시
월촌초등학교,전북특별자치도
송간초등학교,충청남도
서울독산초등학교,서울특별시
삼일초등학교,울산광역시
수산초등학교,충청북도
한서초등학교,강원특별자치도
화랑초등학교,경상북도
대구강동초등학교,대구광역시
유곡초등학교,경상남도
수회초등학교,충청북도
박곡초등학교,경상북도
하남천현초등학교,경기도
경천초등학교,충청남도
진원초등학교,전라남도
용방초등학교,전라남도
둔전초등학교,경기도
구평초등학교,부산광역시
계룡초등학교,충청남도
송화초등학교,강원특별자치도
서울두산초등학교,서울특별시
서울은로초등학교,서울특별시
여수한려초등학교,전라남도
만선초등학교,경기도
서울양화초등학교,서울특별시
정왕초등학교,경기도
아천초등학교,경상북도
은석초등학교,서울특별시
백양초등학교,전라남도
대서초등학교,전라남도
서울상수초등학교,서울특별시
영덕초등학교,경기도
개군초등학교,경기도
전안초등학교,경상남도
양동초등학교,부산광역시
당리초등학교,부산광역시
도곡초등학교,전라남도
쌍봉초등학교,충청북도
금암초등학교,경기도
광양동초등학교,전라남도
대평초등학교,부산광역시
변산초등학교,전북특별자치도
온양초사초등학교,충청남도
서울가양초등학교,서울특별시
임자남초등학교,전라남도
단남초등학교,경기도
동성초등학교,부산광역시
송풍초등학교,전북특별자치도
구룡초등학교,충청남도
온양초등학교,울산광역시
산외초등학교,전북특별자치도
도둔초등학교,경기도
백석초등학교,충청남도
고기초등학교,경기도
분향초등학교,전라남도
다시초등학교,전라남도
화산초등학교,충청북도
망월초등학교,경기도
하동초등학교,경상남도
남포초등학교,경상남도
연성초등학교,경기도
남원왕치초등학교,전북특별자치도
온샘초등학교,부산광역시
서천초등학교,충청남도
사북초등학교,강원특별자치도
성송초등학교,전북특별자치도
성남북초등학교,경기도
신평초등학교,경기도
강남초등학교,울산광역시
이의초등학교,경기도
원동초등학교이천분교장,경상남도
정관초등학교,부산광역시
목포삼학초등학교,전라남도
대전계산초등학교,대전광역시
무릉초등학교,강원특별자치도
서울숭례초등학교,서울특별시
충주중앙초등학교,충청북도
만덕초등학교,부산광역시
서울동의초등학교,서울특별시
야로초등학교,경상남도
금산초등학교,충청남도
대구관문초등학교,대구광역시
제황초등학교,경상남도
서울연희초등학교,서울특별시
문덕초등학교,경상북도
대구강림초등학교,대구광역시
양주초등학교,경상남도
나래초등학교,세종특별자치시
장서초등학교,부산광역시
금남초등학교,세종특별자치시
신곡초등학교,경기도
당정초등학교,경기도
해운초등학교,경상남도
세풍초등학교,전라남도
우수영초등학교,전라남도
화성금곡초등학교,경기도
금오초등학교,충청남도
대구신천초등학교,대구광역시
두촌초등학교,강원특별자치도
산정초등학교,광주광역시
호성초등학교,경기도
서울진관초등학교,서울특별시
이동초등학교,경상북도
선원초등학교,인천광역시
성산초등학교,전라남도
입북초등학교,경기도
화성장안초등학교석포분교장,경기도
서울새솔초등학교,서울특별시
전주화산초등학교,전북특별자치도
광주북초등학교,광주광역시
대전원앙초등학교,대전광역시
학돌초등학교,충청남도
치악초등학교,강원특별자치도
서귀포초등학교,제주특별자치도
팔마초등학교,전라남도
여수부영초등학교,전라남도
매곡초등학교,광주광역시
증포초등학교,경기도
대전자운초등학교,대전광역시
아주초등학교,경상남도
관모초등학교,경기도
상암초등학교,전라남도
만승초등학교,충청북도
서울가곡초등학교,서울특별시
서울정덕초등학교,서울특별시
금천초등학교,충청북도
석동초등학교,경상남도
어상천초등학교,충청북도
벽진초등학교,경상북도
청대초등학교,강원특별자치도
진해냉천초등학교,경상남도
수원중촌초등학교,경기도
미륵초등학교,전북특별자치도
서울남정초등학교,서울특별시
석화초등학교,강원특별자치도
차황초등학교,경상남도
용북초등학교,전북특별자치도
갈담초등학교,전북특별자치도
기산초등학교,충청남도
공주봉황초등학교,충청남도
청송초등학교,경상북도
광주삼육초등학교,광주광역시
서울이수초등학교,서울특별시
구학초등학교,부산광역시
자천초등학교보현분교장,경상북도
서울신북초등학교,서울특별시
금광초등학교,강원특별자치도
농암초등학교,경상북도
다온초등학교,경기도
단샘초등학교,경기도
태안초등학교,경기도
서울개포초등학교,서울특별시
대월초등학교,인천광역시
평산초등학교,울산광역시
청도초등학교,경상남도
용산초등학교,전북특별자치도
완도초등학교,전라남도
다솔초등학교,경기도
강경산양초등학교,충청남도
서울화계초등학교,서울특별시
보름초등학교,경기도
대구동천초등학교,대구광역시
매봉초등학교,경기도
화성매송초등학교,경기도
대구신서초등학교,대구광역시
